CustomerID,purchase_value,no_of_transaction,recent_transaction
13736.0,731.9,191,1
13737.0,339.6,30,7
13739.0,216.9,3,1
13740.0,350.75,23,8
13741.0,668.4300000000001,34,3
13742.0,3131.02,321,1
13743.0,1341.6,41,1
13744.0,1156.36,72,3
13745.0,300.04,25,6
13747.0,79.6,1,12
13748.0,948.25,28,3
13750.0,1647.26,24,2
13751.0,296.25,9,10
13752.0,1186.28,76,4
13753.0,741.26,35,10
13754.0,282.6,12,5
13755.0,2161.35,342,1
13756.0,5189.52,142,1
13758.0,3190.55,117,1
13759.0,659.4100000000001,25,1
13760.0,286.79,57,2
13761.0,1070.65,70,2
13762.0,306.72,7,7
13763.0,1714.96,15,2
13764.0,1521.76,208,3
13767.0,17220.36,368,1
13769.0,2796.51,135,1
13771.0,2634.45,119,2
13772.0,1132.13,177,1
13774.0,345.0,22,3
13777.0,25977.16,197,1
13778.0,178.7,9,4
13780.0,360.01,57,1
13781.0,127.84,17,8
13782.0,912.0,115,1
13784.0,2462.79,31,1
13786.0,230.4,7,12
13787.0,309.04,31,3
13790.0,348.8,45,1
13791.0,1516.0,11,4
13792.0,195.55,13,2
13799.0,688.86,39,4
13800.0,558.32,33,10
13801.0,324.8,23,2
13802.0,4599.42,60,5
13803.0,277.07,17,9
13804.0,2635.79,137,1
13805.0,924.6,13,2
13806.0,256.38,10,2
13807.0,112.6,7,12
13808.0,1747.66,76,1
13809.0,155.05,12,10
13810.0,1499.01,35,1
13811.0,814.5,13,6
13812.0,539.0,36,2
13813.0,1366.86,69,2
13814.0,1579.12,57,3
13815.0,4027.36,176,1
13816.0,571.6700000000001,28,1
13817.0,382.98,24,1
13819.0,1140.35,36,10
13821.0,385.64,59,5
13822.0,632.0,96,1
13823.0,957.66,40,1
13824.0,1698.94,46,1
13826.0,189.5,10,6
13827.0,412.05,93,2
13828.0,209.49,15,1
13831.0,2202.99,74,1
13832.0,52.2,3,1
13833.0,384.8,29,5
13835.0,834.57,55,1
13837.0,271.24,19,7
13838.0,691.73,174,1
13841.0,85.0,1,8
13842.0,3385.62,206,2
13844.0,361.62,20,1
13845.0,312.98,9,2
13846.0,865.0600000000001,55,1
13848.0,1255.0,5,3
13849.0,1537.95,101,2
13850.0,1595.48,93,4
13851.0,2651.46,81,3
13853.0,1090.14,23,2
13854.0,8109.519999999999,110,1
13856.0,388.5,14,6
13858.0,216.17,11,2
13859.0,201.16,28,11
13860.0,1245.9,76,1
13862.0,2209.36,139,1
13863.0,305.78,20,8
13865.0,501.56,30,2
13866.0,145.67000000000002,7,3
13867.0,1015.29,61,1
13868.0,3192.54,33,1
13869.0,3104.95,307,4
13870.0,2770.94,115,1
13871.0,6403.25,336,1
13873.0,389.6,23,4
13874.0,540.45,18,12
13875.0,1786.79,104,2
13876.0,122.7,7,2
13877.0,117.24,3,3
13878.0,1281.53,36,2
13880.0,3219.77,165,1
13881.0,17159.52,178,1
13882.0,1191.13,65,1
13883.0,2674.48,142,1
13884.0,787.6,59,1
13885.0,506.8,28,6
13886.0,243.56,16,3
13887.0,349.55,19,7
13888.0,605.63,40,4
13889.0,416.9,15,3
13890.0,1883.81,110,1
13892.0,632.97,27,1
13893.0,821.1,21,10
13894.0,564.62,27,1
13895.0,2593.07,118,1
13897.0,311.16,17,2
13898.0,155.93,12,11
13899.0,388.52,19,1
13900.0,740.95,43,6
13901.0,2867.2,149,3
13904.0,332.64,26,1
13908.0,2369.55,122,3
13911.0,2580.91,148,2
13914.0,626.45,33,1
13917.0,272.04,18,2
13918.0,1212.84,30,2
13919.0,384.81,28,2
13922.0,172.25,7,12
13923.0,351.13,20,2
13924.0,1838.85,117,1
13925.0,678.25,41,3
13926.0,223.85,11,1
13927.0,348.99,21,3
13928.0,464.57,27,1
13929.0,842.65,9,6
13930.0,337.34,17,2
13931.0,1237.53,58,3
13932.0,307.4,16,10
13933.0,608.7900000000001,23,4
13934.0,922.1,31,9
13936.0,376.58,26,6
13937.0,158.85,9,6
13938.0,71.66,7,1
13939.0,568.55,45,1
13940.0,839.14,49,1
13941.0,5112.96,45,1
13946.0,561.5699999999999,11,3
13947.0,90.6,5,2
13948.0,102.0,3,12
13949.0,2427.32,160,1
13950.0,745.06,35,1
13951.0,674.45,39,6
13952.0,3251.071,137,7
13953.0,3515.68,20,1
13954.0,439.92,25,1
13955.0,322.96,33,5
13956.0,1026.42,152,1
13959.0,598.2,92,3
13960.0,230.22,12,1
13962.0,169.55,11,1
13963.0,664.54,35,10
13967.0,80.7,2,5
13969.0,9053.94,626,1
13971.0,2758.26,149,1
13972.0,190.25,15,3
13973.0,264.7,11,10
13974.0,413.59,28,2
13975.0,2526.28,338,1
13976.0,357.98,10,7
13978.0,196.79,15,1
13979.0,869.87,54,3
13980.0,200.14,11,2
13982.0,1871.81,111,2
13983.0,2603.43,107,1
13984.0,920.51,16,1
13985.0,7060.13,351,1
13986.0,320.46,13,1
13988.0,4147.96,234,1
13989.0,1266.08,41,2
13990.0,311.3,16,7
13991.0,855.97,84,1
13992.0,76.8,5,1
13993.0,3466.36,121,2
13994.0,2313.14,155,1
13995.0,1393.69,86,1
13999.0,3901.81,208,1
14000.0,635.66,15,7
14001.0,2043.08,39,2
14002.0,529.73,47,5
14004.0,4582.64,171,2
14005.0,2874.72,84,1
14006.0,962.19,30,4
14009.0,695.61,42,7
14012.0,328.8,11,9
14013.0,473.02,34,4
14014.0,505.18,39,3
14015.0,917.34,20,2
14016.0,4341.21,161,5
14019.0,1421.61,66,2
14020.0,642.8,39,1
14021.0,631.9,22,5
14022.0,440.0,28,8
14023.0,584.07,31,1
14024.0,327.7,16,4
14027.0,104.82,6,2
14029.0,467.66,15,2
14030.0,2360.09,243,1
14031.0,17286.86,250,1
14032.0,2975.59,143,1
14034.0,651.8199999999999,89,1
14035.0,1428.02,66,1
14036.0,626.65,38,10
14037.0,147.20000000000002,28,6
14038.0,1560.38,92,3
14039.0,152.2,6,1
14040.0,3614.92,235,2
14041.0,141.41,21,9
14044.0,652.82,209,1
14045.0,1659.75,6,4
14046.0,154.99,14,10
14047.0,1308.61,32,1
14048.0,409.93,85,10
14049.0,5681.72,488,1
14050.0,746.36,54,1
14051.0,15610.39,210,1
14052.0,225.36,56,1
14053.0,260.25,4,4
14054.0,92.46,6,2
14055.0,725.6400000000001,10,4
14056.0,8214.65,1106,1
14057.0,6217.96,284,1
14059.0,183.6,8,9
14060.0,6140.42,202,1
14062.0,10464.85,111,1
14064.0,1353.74,80,1
14066.0,152.55,7,9
14067.0,374.7,52,2
14068.0,265.85,24,11
14071.0,1438.82,324,1
14073.0,151.04,13,1
14075.0,942.26,43,1
14076.0,122.47,46,4
14077.0,499.42,42,2
14078.0,1049.37,65,4
14079.0,375.1,12,4
14080.0,45.6,4,1
14081.0,934.52,153,10
14082.0,182.25,29,12
14083.0,1018.43,181,1
14085.0,4448.54,450,1
14087.0,194.42,69,1
14089.0,161.0,14,2
14090.0,76.32000000000001,1,11
14092.0,4076.91,214,1
14093.0,442.85,105,1
14098.0,147.35,21,1
14099.0,3104.17,250,1
14100.0,194.9,26,5
14101.0,5976.79,35,3
14102.0,1360.28,79,1
14104.0,216.21,21,5
14105.0,1266.23,74,8
14107.0,2703.23,123,2
14108.0,597.91,34,1
14109.0,144.2,9,3
14110.0,5683.15,156,1
14111.0,692.85,10,1
14112.0,2915.15,160,1
14113.0,1840.42,34,1
14114.0,386.53,15,9
14116.0,1382.74,72,1
14117.0,90.0,3,5
14121.0,2780.15,159,1
14124.0,419.58,5,3
14125.0,2740.43,167,1
14126.0,706.1300000000001,15,1
14127.0,709.71,44,4
14128.0,637.5,46,2
14129.0,1123.86,52,1
14130.0,483.86,67,11
14132.0,3586.03,200,1
14133.0,605.64,28,4
14135.0,4690.31,134,1
14138.0,982.38,47,1
14139.0,415.82,26,2
14140.0,935.05,66,1
14141.0,915.13,40,1
14142.0,311.81,22,12
14143.0,115.8,7,5
14145.0,3742.2,11,2
14146.0,4191.0,210,1
14147.0,483.4,5,3
14148.0,157.2,3,8
14149.0,446.62,28,7
14150.0,658.64,26,1
14152.0,621.29,49,3
14154.0,1345.62,52,8
14155.0,118.75,6,9
14157.0,432.88,48,1
14158.0,507.66,41,2
14159.0,4693.01,1204,1
14161.0,1110.52,108,7
14162.0,289.36,25,6
14163.0,2445.91,52,3
14164.0,1631.77,29,3
14165.0,122.54,25,9
14167.0,574.84,52,2
14171.0,363.79,58,3
14173.0,450.84,29,1
14174.0,134.46,26,1
14175.0,3222.3,149,2
14176.0,576.9000000000001,31,10
14177.0,559.41,42,3
14178.0,1620.93,327,1
14179.0,719.78,165,2
14180.0,4748.52,240,1
14184.0,452.89,24,2
14185.0,197.65,3,11
14188.0,2054.36,65,1
14189.0,4654.08,265,1
14191.0,4684.76,259,1
14193.0,853.39,42,2
14194.0,11349.52,579,1
14195.0,1012.0,7,7
14196.0,335.52,6,4
14198.0,701.4,39,1
14199.0,185.4,2,7
14201.0,747.44,37,2
14204.0,161.03,44,1
14205.0,466.7,24,1
14206.0,328.16,20,8
14208.0,151.74,10,3
14209.0,2073.43,87,1
14210.0,1905.84,102,4
14211.0,2241.1,112,2
14212.0,1070.48,9,3
14214.0,1004.38,67,1
14215.0,1789.72,108,1
14216.0,1839.3,59,1
14217.0,2004.98,100,1
14218.0,169.48000000000002,12,2
14219.0,89.94,7,1
14220.0,632.4,21,8
14221.0,3432.8,193,2
14222.0,683.17,41,6
14223.0,991.13,60,3
14224.0,1050.12,118,4
14226.0,2232.19,67,1
14227.0,3350.96,175,1
14229.0,1547.2,40,2
14231.0,925.71,50,6
14232.0,2048.07,115,2
14233.0,1462.72,35,2
14234.0,775.46,159,1
14235.0,3144.86,79,3
14236.0,490.86,15,3
14237.0,161.0,9,12
14238.0,146.85,8,11
14239.0,2380.85,112,2
14240.0,890.34,42,1
14241.0,213.7,10,6
14242.0,280.55,16,8
14243.0,2588.77,141,1
14245.0,1693.45,108,7
14246.0,1474.06,75,4
14247.0,136.76999999999998,20,9
14248.0,302.58,8,11
14250.0,1904.05,111,1
14251.0,2879.7000000000003,78,1
14256.0,969.06,53,9
14257.0,3099.7200000000003,106,2
14258.0,12669.98,111,1
14259.0,120.0,5,5
14261.0,1163.45,52,2
14262.0,2618.23,143,1
14264.0,333.97,17,5
14265.0,530.18,31,4
14267.0,1516.24,55,6
14270.0,492.65,29,11
14271.0,112.32,10,8
14272.0,437.96,33,3
14273.0,559.97,29,2
14276.0,1119.74,64,3
14277.0,4216.2,225,1
14280.0,134.04,8,7
14282.0,3729.34,156,1
14284.0,595.25,32,1
14285.0,1910.01,27,1
14286.0,4628.75,280,1
14287.0,176.63,9,1
14288.0,426.6,16,7
14289.0,911.26,47,1
14290.0,2314.65,101,1
14291.0,3883.25,237,1
14292.0,4871.93,100,1
14293.0,1046.56,61,1
14295.0,166.20000000000002,5,2
14297.0,1305.33,62,1
14299.0,3965.62,143,1
14300.0,43.2,3,1
14301.0,640.14,13,4
14304.0,383.45,17,7
14305.0,1858.96,105,3
14306.0,2093.32,33,2
14307.0,2995.72,180,3
14309.0,2352.53,117,1
14311.0,310.26,20,8
14312.0,1611.59,87,2
14314.0,120.0,8,4
14315.0,2481.13,101,2
14317.0,508.58,24,2
14320.0,477.79,31,7
14321.0,1530.75,123,1
14323.0,605.0600000000001,36,4
14326.0,183.85,8,8
14327.0,311.65,12,6
14329.0,5014.84,259,1
14331.0,462.66,28,4
14332.0,866.31,26,1
14333.0,415.2,15,2
14334.0,2552.21,162,1
14335.0,468.26,63,1
14336.0,1614.91,90,1
14338.0,588.22,31,5
14339.0,309.52,14,8
14340.0,134.7,6,7
14341.0,2182.28,129,2
14342.0,668.5600000000001,21,1
14344.0,889.9300000000001,71,4
14345.0,108.98,6,1
14346.0,1021.58,60,4
14348.0,409.57,18,9
14349.0,133.5,31,1
14350.0,282.93,18,9
14351.0,51.0,1,6
14352.0,1078.96,47,5
14353.0,90.6,6,7
14354.0,163.62,9,1
14355.0,174.4,11,12
14356.0,701.23,33,3
14357.0,225.77,41,2
14359.0,912.18,55,1
14360.0,2128.23,118,1
14362.0,161.2,41,1
14364.0,3717.35,69,4
14367.0,9261.52,524,1
14368.0,155.0,8,11
14371.0,100.5,4,10
14373.0,76.55,4,12
14375.0,257.68,75,6
14377.0,617.05,11,6
14379.0,348.1,46,2
14381.0,202.68,56,2
14382.0,626.0699999999999,131,1
14383.0,1247.69,59,1
14385.0,202.11,14,1
14386.0,142.4,7,10
14387.0,1770.56,140,1
14388.0,3212.84,186,1
14389.0,1043.46,45,2
14390.0,4652.82,286,1
14393.0,67.95,5,7
14395.0,3507.71,350,1
14396.0,487.99,73,2
14397.0,2612.96,87,1
14400.0,574.7,25,5
14401.0,4051.48,182,1
14403.0,1475.81,20,4
14404.0,1474.32,103,1
14406.0,156.75,8,4
14407.0,2157.73,73,4
14408.0,2606.53,107,1
14409.0,2059.4500000000003,54,3
14410.0,1105.07,194,3
14411.0,1063.0,14,10
14412.0,770.03,43,2
14413.0,122.7,23,12
14414.0,1496.98,97,3
14415.0,5900.28,590,1
14416.0,490.22,14,1
14418.0,1937.25,124,1
14419.0,1058.06,206,1
14420.0,387.52,29,3
14421.0,813.11,27,2
14422.0,4263.64,222,1
14423.0,265.2,3,7
14424.0,322.08,1,1
14426.0,4481.67,224,1
14427.0,363.34,17,2
14428.0,1244.83,144,1
14431.0,470.36,17,10
14432.0,2255.51,382,1
14434.0,1372.8,12,1
14436.0,89.06,9,3
14437.0,63.0,5,12
14438.0,131.9,9,10
14439.0,2661.24,32,11
14440.0,2357.6800000000003,55,1
14441.0,1712.89,51,1
14442.0,1589.82,63,7
14443.0,1420.2,93,2
14446.0,1039.58,293,1
14447.0,1163.23,70,1
14448.0,375.35,20,1
14449.0,907.1,258,1
14450.0,483.25,40,6
14451.0,662.59,109,2
14452.0,264.44,62,1
14453.0,119.93,22,6
14456.0,3062.4,970,1
14457.0,113.64,4,10
14459.0,1837.92,37,5
14460.0,434.34,16,4
14461.0,2103.06,180,5
14462.0,2004.02,240,2
14463.0,529.62,6,3
14465.0,1058.62,130,8
14466.0,2272.4,72,1
14467.0,598.76,90,1
14470.0,461.19,43,1
14472.0,1936.84,281,4
14473.0,234.34000000000003,7,3
14474.0,547.66,29,2
14475.0,925.85,42,3
14476.0,215.7,19,9
14477.0,1309.6,10,1
14479.0,316.25,18,9
14480.0,279.05,13,1
14481.0,636.51,30,6
14482.0,2068.15,144,1
14483.0,137.1,9,9
14484.0,321.92,14,2
14485.0,165.75,47,1
14487.0,1196.33,144,1
14488.0,1064.28,46,2
14489.0,463.38,30,7
14491.0,340.93,17,6
14493.0,2383.24,120,1
14494.0,139.56,7,1
14495.0,123.8,6,2
14496.0,538.8100000000001,19,10
14497.0,475.37,29,10
14498.0,1957.32,193,2
14499.0,815.32,194,1
14500.0,356.85,7,3
14501.0,251.21,10,6
14502.0,2470.67,624,1
14503.0,3543.26,164,1
14504.0,673.26,107,2
14505.0,5905.64,799,1
14506.0,2012.17,316,1
14507.0,1383.18,96,1
14508.0,276.42,57,1
14511.0,1314.81,68,1
14512.0,275.28,23,6
14513.0,455.59,12,4
14514.0,1055.35,73,2
14515.0,2102.09,101,1
14517.0,330.45,18,1
14518.0,174.37,16,2
14520.0,270.6,4,1
14522.0,974.54,17,1
14523.0,241.09,12,4
14524.0,1867.68,203,1
14525.0,4332.2,291,1
14527.0,8508.82,972,1
14528.0,364.22,18,1
14529.0,620.04,229,2
14530.0,2925.91,216,1
14532.0,932.85,64,8
14533.0,1949.72,62,1
14534.0,4447.05,519,1
14535.0,2864.19,330,2
14536.0,171.8,19,9
14537.0,355.56,10,2
14538.0,388.25,19,2
14539.0,537.48,32,1
14540.0,996.26,76,1
14541.0,1461.65,111,2
14542.0,103.25,5,6
14543.0,3630.33,72,1
14544.0,2024.45,114,1
14546.0,2578.09,399,1
14547.0,4007.54,366,1
14548.0,652.8,4,5
14549.0,289.24,56,10
14550.0,765.62,48,1
14551.0,186.23,10,1
14552.0,165.07,58,5
14553.0,859.27,113,1
14554.0,2381.04,216,1
14555.0,324.14,21,2
14557.0,788.38,16,3
14560.0,2237.77,74,1
14561.0,1080.76,69,3
14562.0,5074.77,423,1
14565.0,3099.12,127,3
14566.0,1432.0,4,4
14567.0,1530.36,33,2
14569.0,227.39,12,1
14570.0,218.06,29,9
14572.0,2832.84,270,1
14573.0,1653.42,235,6
14576.0,35.400000000000006,1,12
14577.0,859.71,123,1
14578.0,168.63,24,1
14581.0,138.6,17,1
14582.0,114.11,6,2
14583.0,1052.55,330,1
14584.0,1042.26,100,6
14585.0,157.05,29,2
14586.0,237.36,19,9
14587.0,1601.14,383,1
14589.0,39.75,3,12
14591.0,1447.14,197,1
14592.0,570.46,164,1
14593.0,617.99,152,1
14594.0,379.83,53,1
14595.0,1740.6,102,1
14597.0,883.15,55,1
14598.0,221.97,50,2
14600.0,393.33,25,10
14601.0,213.96,7,1
14603.0,660.0,2,9
14606.0,12156.65,2700,1
14607.0,16569.5,86,1
14608.0,1785.15,20,1
14609.0,601.56,4,3
14616.0,406.08,3,8
14618.0,553.44,16,1
14619.0,394.44,20,8
14620.0,412.78,26,7
14621.0,1788.36,92,1
14622.0,320.58000000000004,21,6
14623.0,889.25,134,1
14624.0,225.85,13,2
14625.0,899.63,53,7
14626.0,2791.27,122,1
14628.0,671.96,24,3
14629.0,959.01,152,1
14631.0,1006.98,41,2
14632.0,114.56,8,9
14633.0,344.90000000000003,20,9
14636.0,609.85,28,1
14638.0,443.6,16,2
14639.0,2984.49,172,2
14640.0,2125.08,106,1
14641.0,110.46,7,1
14642.0,96.12,2,2
14643.0,693.8100000000001,31,6
14644.0,830.76,26,2
14645.0,597.09,30,5
14647.0,243.22,30,7
14649.0,1417.29,199,1
14651.0,654.6,102,2
14652.0,114.18,29,3
14653.0,1947.55,237,1
14655.0,1932.23,49,1
14656.0,291.05,80,6
14657.0,848.22,126,1
14658.0,247.15,29,1
14659.0,2529.93,253,1
14660.0,285.74,30,3
14661.0,107.95,4,1
14662.0,771.17,168,1
14664.0,637.89,99,1
14665.0,1835.7,90,2
14666.0,195.25,14,1
14667.0,9241.2,573,1
14669.0,1269.99,170,8
14670.0,411.53,132,9
14672.0,765.55,61,8
14673.0,1736.4,74,1
14675.0,604.75,102,1
14676.0,2548.24,42,1
14680.0,28754.11,258,1
14681.0,498.95,7,3
14682.0,52.0,2,6
14684.0,1236.28,421,1
14687.0,628.38,15,4
14688.0,5630.87,327,1
14689.0,112.8,13,7
14690.0,371.7,50,2
14691.0,2114.33,71,1
14692.0,591.55,68,5
14693.0,172.9,8,9
14696.0,2078.95,130,1
14697.0,188.61,22,7
14698.0,1250.76,210,1
14699.0,109.13,8,7
14700.0,2235.3,115,1
14701.0,2549.37,335,1
14702.0,3292.14,347,1
14703.0,318.17,22,1
14704.0,1546.91,415,1
14705.0,179.0,1,7
14708.0,1126.37,28,1
14709.0,4921.04,196,1
14710.0,606.13,139,1
14711.0,2868.8,357,1
14712.0,917.07,25,1
14713.0,2666.36,339,1
14714.0,160.19,10,1
14715.0,867.38,71,1
14716.0,329.68,55,2
14719.0,1602.13,237,1
14720.0,663.81,37,1
14722.0,187.92,29,5
14723.0,1158.3,278,1
14725.0,718.08,52,1
14727.0,268.58,10,9
14729.0,313.49,71,12
14730.0,2005.06,501,1
14731.0,380.02,45,2
14732.0,2702.49,147,1
14733.0,9585.91,202,1
14735.0,6065.69,194,1
14737.0,1164.55,17,1
14738.0,1314.45,54,2
14739.0,3902.28,60,1
14740.0,1448.21,89,7
14741.0,1400.34,59,1
14744.0,1099.98,26,1
14745.0,1220.26,69,4
14747.0,328.2,18,8
14748.0,1415.75,89,1
14752.0,389.64,5,2
14753.0,563.15,30,3
14754.0,638.05,41,2
14755.0,5010.28,235,1
14756.0,738.96,38,1
14757.0,420.5,19,3
14758.0,1484.06,71,5
14759.0,1625.97,102,1
14760.0,89.2,5,10
14761.0,255.9,11,2
14762.0,300.52,21,9
14764.0,278.3,6,2
14765.0,254.11,39,1
14766.0,2473.37,135,1
14768.0,192.6,5,1
14769.0,10674.75,1090,1
14770.0,876.42,52,8
14772.0,139.26,9,4
14775.0,1011.9,60,2
14776.0,2538.3,117,2
14778.0,730.86,35,4
14779.0,386.15,41,9
14780.0,447.68,27,2
14782.0,200.1,6,11
14784.0,289.99,15,1
14785.0,77.4,3,1
14788.0,679.4399999999999,30,1
14789.0,197.64,6,1
14790.0,745.06,46,1
14792.0,6.2,2,2
14793.0,228.99,14,1
14794.0,1319.91,80,1
14795.0,131.45000000000002,6,6
14796.0,8022.49,1141,1
14798.0,173.74,12,2
14799.0,157.7,13,2
14800.0,4339.74,385,2
14801.0,193.14,59,2
14803.0,845.55,44,6
14804.0,353.27,12,1
14805.0,554.65,47,1
14806.0,193.39,11,3
14808.0,2741.17,235,2
14810.0,2087.88,255,2
14813.0,155.43,30,12
14815.0,778.5,53,1
14816.0,271.85,4,7
14817.0,1110.34,63,7
14818.0,657.8,48,3
14819.0,272.07,13,2
14820.0,507.29,29,1
14821.0,48.8,2,12
14823.0,321.43,70,6
14824.0,1127.71,29,1
14825.0,2226.91,121,1
14828.0,2139.76,17,7
14829.0,697.55,42,1
14830.0,197.13,40,2
14834.0,1720.3,67,1
14836.0,102.45,6,1
14837.0,1649.5,108,3
14840.0,62.85,4,9
14841.0,3295.76,138,2
14842.0,2824.69,145,2
14844.0,3189.81,130,2
14847.0,309.4,13,5
14849.0,7930.54,388,1
14850.0,325.75,21,10
14851.0,511.35,28,1
14852.0,2836.69,143,2
14853.0,475.8,9,1
14854.0,2759.83,127,3
14855.0,645.65,20,4
14856.0,1311.38,66,1
14857.0,1173.12,60,2
14859.0,1353.74,58,1
14860.0,170.32,11,1
14861.0,125.79,6,2
14862.0,841.1999999999999,48,1
14863.0,266.76,11,1
14865.0,52.2,4,1
14866.0,14389.9,99,1
14867.0,710.28,36,6
14868.0,2953.59,144,1
14869.0,725.7,71,1
14870.0,327.25,13,9
14871.0,522.38,98,1
14873.0,519.68,28,7
14875.0,1465.3200000000002,47,4
14878.0,1485.54,124,1
14880.0,706.19,47,3
14881.0,255.4,17,1
14882.0,589.7,11,1
14883.0,761.59,53,1
14885.0,765.3199999999999,15,5
14886.0,364.8,18,8
14887.0,1862.0,6,3
14888.0,369.2,20,7
14889.0,135.9,10,11
14890.0,125.65,7,9
14891.0,554.38,33,5
14893.0,1237.85,73,1
14894.0,655.75,23,3
14895.0,11138.71,498,1
14896.0,468.77,43,7
14897.0,1366.38,55,1
14898.0,1303.52,116,1
14901.0,1421.29,96,1
14902.0,332.66,20,1
14903.0,2810.63,355,1
14904.0,1025.44,69,1
14905.0,616.15,17,5
14907.0,3501.1,165,1
14908.0,277.8,9,3
14910.0,434.35,30,1
14912.0,867.85,27,1
14913.0,1227.43,87,1
14915.0,307.48,12,3
14916.0,1268.98,77,3
14918.0,1610.15,45,4
14920.0,977.77,57,7
14921.0,1316.07,78,1
14923.0,749.1,44,2
14924.0,310.05,10,8
14929.0,223.88,11,1
14930.0,2372.86,128,4
14931.0,1257.68,41,1
14932.0,363.53,17,12
14934.0,1890.94,87,3
14935.0,1784.71,10,10
14936.0,8137.02,364,1
14937.0,1621.88,34,2
14944.0,5900.25,170,1
14946.0,100.9,3,1
14947.0,290.82,14,3
14948.0,1101.97,63,1
14950.0,371.2,19,1
14951.0,311.69,20,3
14952.0,8099.49,138,2
14953.0,289.82,55,1
14954.0,336.17,85,1
14957.0,58.49,12,9
14958.0,499.68,42,5
14959.0,695.42,59,2
14960.0,221.27,27,1
14961.0,7044.68,312,1
14962.0,126.7,5,9
14963.0,1487.8,198,1
14964.0,206.21,13,8
14965.0,599.0,83,3
14966.0,191.32,38,1
14967.0,463.8,6,2
14968.0,147.59,37,1
14970.0,1592.06,34,2
14971.0,1116.57,160,1
14972.0,114.77,18,4
14973.0,1314.45,32,4
14974.0,114.39,21,1
14975.0,279.94,11,2
14976.0,790.86,72,2
14978.0,1931.42,216,3
14981.0,102.12,8,8
14984.0,213.27,41,1
14985.0,296.75,87,7
14987.0,326.4,4,1
14988.0,334.54,40,7
14995.0,233.23,61,1
14997.0,546.1999999999999,26,2
14998.0,429.87,75,6
15000.0,490.52,77,2
15002.0,1641.76,115,4
15004.0,1246.32,158,5
15005.0,6316.57,1119,1
15006.0,502.09,144,2
15007.0,156.91,12,5
15009.0,1261.78,182,1
15010.0,308.94,20,1
15012.0,423.04,128,2
15014.0,260.17,35,2
15016.0,170.04,20,6
15017.0,125.58,20,1
15018.0,496.21,31,1
15019.0,266.0,70,9
15021.0,1914.82,472,1
15022.0,905.04,135,1
15023.0,6802.76,562,1
15024.0,1661.33,155,1
15025.0,377.01,72,1
15026.0,469.0,61,3
15027.0,1066.15,35,1
15028.0,627.13,48,1
15030.0,518.28,7,3
15031.0,668.14,111,1
15032.0,4959.1,52,9
15033.0,2586.67,510,1
15034.0,4308.61,394,1
15035.0,252.73,27,3
15036.0,465.55,127,3
15038.0,705.49,130,2
15039.0,19914.44,1502,1
15041.0,180.35,67,6
15042.0,135.93,5,7
15043.0,537.0,3,1
15044.0,7700.23,453,1
15045.0,735.66,12,5
15046.0,5213.77,206,1
15047.0,343.62,22,9
15048.0,384.05,97,2
15049.0,121.17000000000002,3,9
15050.0,1782.09,78,1
15051.0,1391.61,143,1
15052.0,215.78,30,11
15053.0,697.79,71,1
15054.0,302.1,114,1
15057.0,1489.5,25,9
15058.0,2124.99,276,1
15059.0,1337.72,237,2
15060.0,303.09,121,1
15062.0,987.86,57,3
15063.0,370.8,5,7
15065.0,3158.13,155,1
15066.0,893.59,42,2
15067.0,1744.76,82,3
15068.0,553.36,104,2
15069.0,1109.53,70,6
15070.0,106.2,1,12
15071.0,982.07,26,3
15073.0,1043.41,54,1
15074.0,748.87,42,4
15075.0,773.03,27,3
15076.0,880.85,49,6
15078.0,9743.11,440,1
15079.0,895.61,47,7
15081.0,504.8,33,1
15083.0,88.2,5,9
15087.0,306.94,15,9
15088.0,1160.07,57,1
15089.0,2420.84,145,1
15090.0,381.32,23,10
15091.0,480.71,30,2
15092.0,457.81,26,7
15093.0,4597.02,108,1
15095.0,1370.6,47,4
15096.0,219.39,11,2
15097.0,248.08,25,1
15099.0,410.48,23,3
15100.0,876.0,3,11
15101.0,317.53,8,1
15103.0,703.36,35,1
15104.0,1027.44,69,7
15105.0,2298.93,101,1
15106.0,1422.52,100,1
15107.0,319.5,17,10
15108.0,1300.25,60,5
15109.0,484.95,28,8
15110.0,996.1,35,1
15111.0,1567.48,84,1
15113.0,3609.33,100,1
15114.0,2760.56,197,1
15115.0,340.11,21,1
15116.0,1352.75,45,1
15117.0,1551.78,79,1
15118.0,244.8,1,5
15119.0,266.4,14,8
15120.0,358.82,21,5
15121.0,457.72,28,2
15122.0,1633.78,82,4
15123.0,2199.31,106,1
15124.0,184.19,15,1
15125.0,11528.48,127,1
15127.0,406.53,16,2
15128.0,1471.0,102,2
15129.0,3447.4,84,2
15130.0,330.11,22,6
15132.0,977.93,52,1
15133.0,982.42,29,4
15134.0,1387.99,73,1
15135.0,139.05,9,8
15136.0,1286.7,68,1
15139.0,178.96,13,8
15140.0,2354.25,80,2
15142.0,498.74,26,2
15143.0,259.45,14,8
15144.0,6580.44,217,1
15145.0,1194.73,67,1
15146.0,1327.16,91,6
15147.0,623.5,28,8
15148.0,301.29,20,1
15149.0,520.8000000000001,23,5
15150.0,5314.47,343,1
15152.0,4745.69,271,1
15153.0,329.25,22,1
15154.0,296.42,85,3
15156.0,961.49,55,1
15157.0,1936.07,125,1
15158.0,401.4,7,2
15159.0,18641.01,710,1
15160.0,158.16,4,12
15163.0,304.47,29,1
15164.0,843.05,103,2
