CustomerID,purchase_value,no_of_transaction,recent_transaction
13801.0,324.8,0,
13802.0,4599.42,0,
13803.0,277.07,0,
13804.0,2635.79,0,
13805.0,924.6,0,
13806.0,256.38,0,
13807.0,112.6,0,
13808.0,1747.66,0,
13809.0,155.05,0,
13810.0,1499.01,0,
13811.0,814.5,0,
13812.0,539.0,0,
13813.0,1366.8600000000001,0,
13814.0,1579.12,0,
13815.0,4027.36,0,
13816.0,571.6700000000001,0,
13817.0,382.98,0,
13819.0,1140.35,0,
13821.0,385.64,0,
13822.0,632.0,0,
13823.0,957.66,0,
13824.0,1698.94,0,
13826.0,189.5,0,
13827.0,412.05,0,
13828.0,209.49,0,
13831.0,2202.99,2,1
13832.0,52.199999999999996,0,
13833.0,384.8,0,
13835.0,834.57,0,
13837.0,271.24,0,
13838.0,691.73,52,1
13841.0,85.0,0,
13842.0,3385.62,0,
13844.0,361.62,0,
13845.0,312.98,0,
13846.0,865.0600000000001,0,
13848.0,1255.0,0,
13849.0,1537.95,0,
13850.0,1595.48,0,
13851.0,2651.46,0,
13853.0,1090.14,0,
13854.0,8109.5199999999995,0,
13856.0,388.5,0,
13858.0,216.17,0,
13859.0,201.16,0,
13860.0,1245.9,0,
13862.0,2209.36,0,
13863.0,305.78,0,
13865.0,501.56,0,
13866.0,145.67000000000002,0,
13867.0,1015.29,0,
13868.0,3192.54,0,
13869.0,3104.95,0,
13870.0,2770.94,0,
13871.0,6403.25,0,
13873.0,389.6,0,
13874.0,540.45,0,
13875.0,1786.79,0,
13876.0,122.7,0,
13877.0,117.24,0,
13878.0,1281.53,0,
13880.0,3219.77,0,
13881.0,17159.52,0,
13882.0,1191.13,0,
13883.0,2674.48,0,
13884.0,787.6,0,
13885.0,506.8,0,
13886.0,243.56,0,
13887.0,349.55,0,
13888.0,605.63,0,
13889.0,416.90000000000003,0,
13890.0,1883.8100000000002,0,
13892.0,632.97,0,
13893.0,821.1,0,
13894.0,564.62,0,
13895.0,2593.07,0,
13897.0,311.16,0,
13898.0,155.93,0,
13899.0,388.52,0,
13900.0,740.95,0,
13901.0,2867.2,0,
13904.0,332.64,0,
13908.0,2369.55,0,
13911.0,2580.91,0,
13914.0,626.45,0,
13917.0,272.04,0,
13918.0,1212.8400000000001,0,
13919.0,384.81,0,
13922.0,172.25,0,
13923.0,351.13,0,
13924.0,1838.8500000000001,0,
13925.0,678.25,0,
13926.0,223.85000000000002,0,
13927.0,348.99,0,
13928.0,464.57,0,
13929.0,842.65,0,
13930.0,337.34,0,
13931.0,1237.53,0,
13932.0,307.4,0,
13933.0,608.7900000000001,0,
13934.0,922.1,0,
13936.0,376.58,0,
13937.0,158.85,0,
13938.0,71.66,0,
13939.0,568.55,0,
13940.0,839.14,0,
13941.0,5112.96,11,2
13946.0,561.5699999999999,0,
13947.0,90.6,0,
13948.0,102.0,0,
13949.0,2427.32,0,
13950.0,745.06,0,
13951.0,674.45,0,
13952.0,3251.071,0,
13953.0,3515.68,0,
13954.0,439.92,0,
13955.0,322.96,0,
13956.0,1026.42,0,
13959.0,598.2,0,
13960.0,230.22,0,
13962.0,169.55,0,
13963.0,664.54,0,
13967.0,80.7,0,
13969.0,9053.94,0,
13971.0,2758.26,0,
13972.0,190.25,0,
13973.0,264.7,0,
13974.0,413.59000000000003,0,
13975.0,2526.28,0,
13976.0,357.98,0,
13978.0,196.79000000000002,0,
13979.0,869.87,0,
13980.0,200.14,0,
13982.0,1871.81,0,
13983.0,2603.43,0,
13984.0,920.51,0,
13985.0,7060.13,0,
13986.0,320.46,0,
13988.0,4147.96,0,
13989.0,1266.08,0,
13990.0,311.3,0,
13991.0,855.97,0,
13992.0,76.8,0,
13993.0,3466.36,0,
13994.0,2313.14,0,
13995.0,1393.69,0,
13999.0,3901.81,0,
14000.0,635.66,0,
14001.0,2043.0800000000002,9,2
14002.0,529.73,0,
14004.0,4582.64,0,
14005.0,2874.72,0,
14006.0,962.19,0,
14009.0,695.61,0,
14012.0,328.8,0,
14013.0,473.02,0,
14014.0,505.18,0,
14015.0,917.34,0,
14016.0,4341.21,0,
14019.0,1421.61,0,
14020.0,642.8,0,
14021.0,631.9,0,
14022.0,440.0,0,
14023.0,584.07,0,
14024.0,327.7,0,
14027.0,104.82,0,
14029.0,467.66,0,
14030.0,2360.09,0,
14031.0,17286.86,25,2
14032.0,2975.59,0,
14034.0,651.8199999999999,0,
14035.0,1428.02,0,
14036.0,626.65,0,
14037.0,147.20000000000002,0,
14038.0,1560.38,0,
14039.0,152.2,0,
14040.0,3614.92,0,
14041.0,141.41,0,
14044.0,652.82,0,
14045.0,1659.75,1,2
14046.0,154.99,0,
14047.0,1308.6100000000001,12,2
14048.0,409.93,0,
14049.0,5681.72,0,
14050.0,746.36,0,
14051.0,15610.390000000001,0,
14052.0,225.36,0,
14053.0,260.25,0,
14054.0,92.46,0,
14055.0,725.6400000000001,0,
14056.0,8214.65,0,
14057.0,6217.96,0,
14059.0,183.6,0,
14060.0,6140.42,8,2
14062.0,10464.85,0,
14064.0,1353.74,0,
14066.0,152.55,0,
14067.0,374.7,0,
14068.0,265.85,0,
14071.0,1438.82,0,
14073.0,151.04,0,
14075.0,942.26,0,
14076.0,122.47,0,
14077.0,499.41999999999996,0,
14078.0,1049.37,13,2
14079.0,375.1,0,
14080.0,45.599999999999994,0,
14081.0,934.52,69,1
14082.0,182.25,0,
14083.0,1018.43,66,1
14085.0,4448.54,12,1
14087.0,194.42,0,
14088.0,50491.81,0,
14089.0,161.0,0,
14090.0,76.32000000000001,0,
14092.0,4076.91,0,
14093.0,442.85,0,
14096.0,65164.79,0,
14098.0,147.35,0,
14099.0,3104.17,0,
14100.0,194.9,0,
14101.0,5976.79,0,
14102.0,1360.28,0,
14104.0,216.20999999999998,0,
14105.0,1266.23,0,
14107.0,2703.23,0,
14108.0,597.91,0,
14109.0,144.2,0,
14110.0,5683.15,0,
14111.0,692.85,0,
14112.0,2915.15,0,
14113.0,1840.42,0,
14114.0,386.53,0,
14116.0,1382.74,0,
14117.0,90.0,0,
14121.0,2780.15,0,
14124.0,419.58000000000004,0,
14125.0,2740.43,0,
14126.0,706.1300000000001,0,
14127.0,709.71,0,
14128.0,637.5,0,
14129.0,1123.8600000000001,0,
14130.0,483.86,0,
14132.0,3586.0299999999997,0,
14133.0,605.64,0,
14135.0,4690.31,23,2
14138.0,982.3800000000001,0,
14139.0,415.82,0,
14140.0,935.05,0,
14141.0,915.13,0,
14142.0,311.81,22,2
14143.0,115.8,0,
14145.0,3742.2,0,
14146.0,4191.0,0,
14147.0,483.4,0,
14148.0,157.2,0,
14149.0,446.62,0,
14150.0,658.64,0,
14152.0,621.29,0,
14154.0,1345.62,0,
14155.0,118.75,0,
14156.0,117379.63,3,1
14157.0,432.88,0,
14158.0,507.66,0,
14159.0,4693.01,0,
14161.0,1110.52,26,1
14162.0,289.36,0,
14163.0,2445.91,0,
14164.0,1631.77,0,
14165.0,122.53999999999999,0,
14167.0,574.84,0,
14171.0,363.79,0,
14173.0,450.84,0,
14174.0,134.46,0,
14175.0,3222.3,0,
14176.0,576.9000000000001,0,
14177.0,559.41,0,
14178.0,1620.93,0,
14179.0,719.78,0,
14180.0,4748.52,12,2
14184.0,452.89,0,
14185.0,197.65,0,
14188.0,2054.36,0,
14189.0,4654.08,9,1
14191.0,4684.76,0,
14193.0,853.39,0,
14194.0,11349.52,0,
14195.0,1012.0,0,
14196.0,335.52,0,
14198.0,701.4,0,
14199.0,185.39999999999998,0,
14201.0,747.44,0,
14204.0,161.03,0,
14205.0,466.7,0,
14206.0,328.15999999999997,0,
14208.0,151.74,0,
14209.0,2073.43,0,
14210.0,1905.8400000000001,15,1
14211.0,2241.1,0,
14212.0,1070.48,0,
14214.0,1004.38,0,
14215.0,1789.72,6,1
14216.0,1839.3,0,
14217.0,2004.98,0,
14218.0,169.48000000000002,0,
14219.0,89.94,0,
14220.0,632.4,0,
14221.0,3432.8,0,
14222.0,683.17,0,
14223.0,991.13,0,
14224.0,1050.12,0,
14226.0,2232.19,0,
14227.0,3350.96,0,
14229.0,1547.2,0,
14231.0,925.71,0,
14232.0,2048.07,0,
14233.0,1462.72,0,
14234.0,775.46,0,
14235.0,3144.86,0,
14236.0,490.86,3,2
14237.0,161.0,9,2
14238.0,146.85,0,
14239.0,2380.85,0,
14240.0,890.34,0,
14241.0,213.70000000000002,0,
14242.0,280.55,0,
14243.0,2588.77,0,
14245.0,1693.45,0,
14246.0,1474.06,0,
14247.0,136.76999999999998,0,
14248.0,302.58,0,
14250.0,1904.05,0,
14251.0,2879.7000000000003,0,
14256.0,969.0600000000001,0,
14257.0,3099.7200000000003,0,
14258.0,12669.98,0,
14259.0,120.0,0,
14261.0,1163.45,0,
14262.0,2618.23,0,
14264.0,333.97,0,
14265.0,530.18,0,
14267.0,1516.24,0,
14270.0,492.65000000000003,0,
14271.0,112.32,0,
14272.0,437.96,0,
14273.0,559.97,0,
14276.0,1119.74,0,
14277.0,4216.2,0,
14280.0,134.04,0,
14282.0,3729.34,0,
14284.0,595.25,0,
14285.0,1910.01,0,
14286.0,4628.75,0,
14287.0,176.63,0,
14288.0,426.6,0,
14289.0,911.26,0,
14290.0,2314.65,0,
14291.0,3883.25,0,
14292.0,4871.93,0,
14293.0,1046.56,15,1
14295.0,166.20000000000002,0,
14297.0,1305.33,0,
14298.0,51527.3,0,
14299.0,3965.62,0,
14300.0,43.2,0,
14301.0,640.14,0,
14304.0,383.45,0,
14305.0,1858.96,0,
14306.0,2093.32,0,
14307.0,2995.72,48,2
14309.0,2352.53,0,
14311.0,310.26,0,
14312.0,1611.59,0,
14314.0,120.0,0,
14315.0,2481.13,0,
14317.0,508.58000000000004,0,
14320.0,477.79,0,
14321.0,1530.75,0,
14323.0,605.0600000000001,0,
14326.0,183.85,0,
14327.0,311.65,0,
14329.0,5014.84,0,
14331.0,462.65999999999997,0,
14332.0,866.31,0,
14333.0,415.2,0,
14334.0,2552.21,0,
14335.0,468.26,0,
14336.0,1614.91,0,
14338.0,588.22,0,
14339.0,309.52,0,
14340.0,134.7,0,
14341.0,2182.28,0,
14342.0,668.5600000000001,0,
14344.0,889.9300000000001,12,1
14345.0,108.97999999999999,0,
14346.0,1021.58,0,
14348.0,409.57,0,
14349.0,133.5,0,
14350.0,282.93,0,
14351.0,51.0,0,
14352.0,1078.96,0,
14353.0,90.6,0,
14354.0,163.62,0,
14355.0,174.4,0,
14356.0,701.23,0,
14357.0,225.77,0,
14359.0,912.18,0,
14360.0,2128.23,0,
14362.0,161.2,0,
14364.0,3717.35,0,
14367.0,9261.52,0,
14368.0,155.0,0,
14371.0,100.5,0,
14373.0,76.55,0,
14375.0,257.68,0,
14377.0,617.05,0,
14379.0,348.1,0,
14381.0,202.68,0,
14382.0,626.0699999999999,0,
14383.0,1247.69,0,
14385.0,202.11,0,
14386.0,142.4,0,
14387.0,1770.56,0,
14388.0,3212.84,21,2
14389.0,1043.46,0,
14390.0,4652.82,27,2
14393.0,67.95,0,
14395.0,3507.71,27,2
14396.0,487.99,34,1
14397.0,2612.96,0,
14400.0,574.7,0,
14401.0,4051.48,0,
14403.0,1475.81,0,
14404.0,1474.32,26,1
14406.0,156.75,0,
14407.0,2157.73,0,
14408.0,2606.53,0,
14409.0,2059.4500000000003,2,1
14410.0,1105.07,0,
14411.0,1063.0,0,
14412.0,770.03,0,
14413.0,122.7,0,
14414.0,1496.98,0,
14415.0,5900.28,0,
14416.0,490.22,0,
14418.0,1937.25,0,
14419.0,1058.06,0,
14420.0,387.52,0,
14421.0,813.11,0,
14422.0,4263.64,0,
14423.0,265.2,0,
14424.0,322.08,0,
14426.0,4481.67,0,
14427.0,363.34000000000003,0,
14428.0,1244.83,0,
14431.0,470.36,0,
14432.0,2255.51,0,
14434.0,1372.8,0,
14436.0,89.06,0,
14437.0,63.0,0,
14438.0,131.9,0,
14439.0,2661.24,0,
14440.0,2357.6800000000003,0,
14441.0,1712.89,0,
14442.0,1589.82,0,
14443.0,1420.2,20,1
14446.0,1039.58,0,
14447.0,1163.23,0,
14448.0,375.35,0,
14449.0,907.1,50,2
14450.0,483.25,0,
14451.0,662.59,0,
14452.0,264.44,0,
14453.0,119.93,0,
14456.0,3062.4,0,
14457.0,113.64,0,
14459.0,1837.92,0,
14460.0,434.34,0,
14461.0,2103.06,0,
14462.0,2004.02,0,
14463.0,529.62,0,
14465.0,1058.6200000000001,0,
14466.0,2272.4,10,2
14467.0,598.76,0,
14470.0,461.19,0,
14472.0,1936.84,0,
14473.0,234.34000000000003,0,
14474.0,547.66,0,
14475.0,925.85,0,
14476.0,215.7,0,
14477.0,1309.6,0,
14479.0,316.25,0,
14480.0,279.05,0,
14481.0,636.51,0,
14482.0,2068.15,0,
14483.0,137.1,0,
14484.0,321.92,0,
14485.0,165.75,0,
14487.0,1196.33,13,1
14488.0,1064.28,0,
14489.0,463.38,0,
14491.0,340.93,4,2
14493.0,2383.2400000000002,0,
14494.0,139.56,0,
14495.0,123.8,0,
14496.0,538.8100000000001,5,2
14497.0,475.37,0,
14498.0,1957.32,0,
14499.0,815.32,0,
14500.0,356.85,0,
14501.0,251.21,0,
14502.0,2470.67,0,
14503.0,3543.26,0,
14504.0,673.26,0,
14505.0,5905.64,0,
14506.0,2012.17,50,1
14507.0,1383.18,0,
14508.0,276.42,0,
14511.0,1314.81,0,
14512.0,275.28,0,
14513.0,455.59000000000003,0,
14514.0,1055.35,0,
14515.0,2102.09,0,
14517.0,330.45,0,
14518.0,174.37,0,
14520.0,270.6,0,
14522.0,974.54,0,
14523.0,241.09,0,
14524.0,1867.68,0,
14525.0,4332.2,0,
14527.0,8508.82,28,1
14528.0,364.21999999999997,0,
14529.0,620.04,0,
14530.0,2925.91,0,
14532.0,932.85,0,
14533.0,1949.72,0,
14534.0,4447.05,0,
14535.0,2864.19,0,
14536.0,171.8,0,
14537.0,355.56,0,
14538.0,388.25,0,
14539.0,537.48,0,
14540.0,996.26,0,
14541.0,1461.65,0,
14542.0,103.25,0,
14543.0,3630.33,0,
14544.0,2024.45,0,
14546.0,2578.09,0,
14547.0,4007.54,0,
14548.0,652.8,0,
14549.0,289.24,0,
14550.0,765.62,0,
14551.0,186.23,0,
14552.0,165.07,0,
14553.0,859.27,0,
14554.0,2381.04,0,
14555.0,324.14,0,
14557.0,788.38,0,
14560.0,2237.77,0,
14561.0,1080.76,0,
14562.0,5074.77,0,
14565.0,3099.12,0,
14566.0,1432.0,0,
14567.0,1530.3600000000001,0,
14569.0,227.39,0,
14570.0,218.06,0,
14572.0,2832.84,0,
14573.0,1653.42,76,2
14576.0,35.400000000000006,1,2
14577.0,859.71,0,
14578.0,168.63,0,
14581.0,138.6,0,
14582.0,114.11,0,
14583.0,1052.55,0,
14584.0,1042.26,0,
14585.0,157.05,0,
14586.0,237.36,0,
14587.0,1601.14,0,
14589.0,39.75,3,1
14591.0,1447.14,0,
14592.0,570.46,0,
14593.0,617.99,0,
14594.0,379.83,31,2
14595.0,1740.6,0,
14597.0,883.15,0,
14598.0,221.97,0,
14600.0,393.33000000000004,0,
14601.0,213.96,0,
14603.0,660.0,0,
14606.0,12156.65,82,1
14607.0,16569.5,0,
14608.0,1785.15,0,
14609.0,601.56,0,
14616.0,406.08000000000004,0,
14618.0,553.44,0,
14619.0,394.44,0,
14620.0,412.78000000000003,0,
14621.0,1788.3600000000001,0,
14622.0,320.58000000000004,0,
14623.0,889.25,0,
14624.0,225.85,0,
14625.0,899.63,0,
14626.0,2791.27,0,
14628.0,671.96,0,
14629.0,959.01,0,
14631.0,1006.98,0,
14632.0,114.56,0,
14633.0,344.90000000000003,0,
14636.0,609.85,0,
14638.0,443.6,0,
14639.0,2984.49,0,
14640.0,2125.08,0,
14641.0,110.46,0,
14642.0,96.12,0,
14643.0,693.8100000000001,0,
14644.0,830.76,0,
14645.0,597.09,0,
14646.0,280206.02,0,
14647.0,243.22,0,
14649.0,1417.29,0,
14651.0,654.6,0,
14652.0,114.18,0,
14653.0,1947.55,0,
14655.0,1932.23,0,
14656.0,291.05,0,
14657.0,848.22,0,
14658.0,247.15,0,
14659.0,2529.93,0,
14660.0,285.74,0,
14661.0,107.95,0,
14662.0,771.17,0,
14664.0,637.89,0,
14665.0,1835.7,0,
14666.0,195.25,0,
14667.0,9241.2,24,1
14669.0,1269.99,0,
14670.0,411.53,0,
14672.0,765.55,0,
14673.0,1736.4,0,
14675.0,604.75,0,
14676.0,2548.2400000000002,0,
14680.0,28754.11,14,1
14681.0,498.95,0,
14682.0,52.0,0,
14684.0,1236.28,0,
14687.0,628.38,0,
14688.0,5630.87,19,2
14689.0,112.8,0,
14690.0,371.7,0,
14691.0,2114.33,0,
14692.0,591.55,0,
14693.0,172.9,0,
14696.0,2078.95,18,2
14697.0,188.60999999999999,0,
14698.0,1250.76,0,
14699.0,109.13000000000001,0,
14700.0,2235.3,0,
14701.0,2549.37,0,
14702.0,3292.14,0,
14703.0,318.17,0,
14704.0,1546.91,0,
14705.0,179.0,0,
14708.0,1126.37,12,1
14709.0,4921.04,0,
14710.0,606.13,0,
14711.0,2868.8,0,
14712.0,917.07,0,
14713.0,2666.36,0,
14714.0,160.19,0,
14715.0,867.38,0,
14716.0,329.68,0,
14719.0,1602.13,0,
14720.0,663.81,0,
14722.0,187.92000000000002,0,
14723.0,1158.3,43,1
14725.0,718.08,0,
14727.0,268.58,0,
14729.0,313.49,71,2
14730.0,2005.06,0,
14731.0,380.02,0,
14732.0,2702.4900000000002,0,
14733.0,9585.91,0,
14735.0,6065.69,0,
14737.0,1164.55,0,
14738.0,1314.45,0,
14739.0,3902.28,0,
14740.0,1448.21,0,
14741.0,1400.34,9,2
14744.0,1099.98,0,
14745.0,1220.26,0,
14747.0,328.2,0,
14748.0,1415.75,32,1
14752.0,389.64,0,
14753.0,563.15,0,
14754.0,638.05,0,
14755.0,5010.28,0,
14756.0,738.96,0,
14757.0,420.5,0,
14758.0,1484.06,0,
14759.0,1625.97,0,
14760.0,89.2,0,
14761.0,255.9,0,
14762.0,300.52,0,
14764.0,278.3,0,
14765.0,254.11,0,
14766.0,2473.37,0,
14768.0,192.60000000000002,0,
14769.0,10674.75,0,
14770.0,876.42,0,
14772.0,139.26,0,
14775.0,1011.9,20,2
14776.0,2538.3,0,
14778.0,730.86,0,
14779.0,386.15,0,
14780.0,447.68,0,
14782.0,200.10000000000002,0,
14784.0,289.99,0,
14785.0,77.4,0,
14788.0,679.4399999999999,0,
14789.0,197.64,0,
14790.0,745.06,0,
14792.0,6.2,0,
14793.0,228.99,0,
14794.0,1319.91,0,
14795.0,131.45000000000002,0,
14796.0,8022.49,0,
14798.0,173.74,0,
14799.0,157.7,0,
14800.0,4339.74,51,1
14801.0,193.14,0,
14803.0,845.55,0,
14804.0,353.27,0,
14805.0,554.65,0,
14806.0,193.39000000000001,0,
14808.0,2741.17,0,
14810.0,2087.88,23,1
14813.0,155.43,30,1
14815.0,778.5,0,
14816.0,271.85,0,
14817.0,1110.34,0,
14818.0,657.8,0,
14819.0,272.07,0,
14820.0,507.29,0,
14821.0,48.800000000000004,0,
14823.0,321.43,0,
14824.0,1127.71,0,
14825.0,2226.91,10,1
14828.0,2139.76,0,
14829.0,697.55,19,2
14830.0,197.13,0,
14834.0,1720.3,0,
14836.0,102.44999999999999,0,
14837.0,1649.5,0,
14840.0,62.85,0,
14841.0,3295.76,0,
14842.0,2824.69,0,
14844.0,3189.81,0,
14847.0,309.4,0,
14849.0,7930.54,17,2
14850.0,325.75,0,
14851.0,511.35,0,
14852.0,2836.69,0,
14853.0,475.8,0,
14854.0,2759.83,0,
14855.0,645.65,0,
14856.0,1311.3799999999999,0,
14857.0,1173.12,0,
14859.0,1353.74,0,
14860.0,170.32,0,
14861.0,125.79,0,
14862.0,841.1999999999999,0,
14863.0,266.76,0,
14865.0,52.2,3,2
14866.0,14389.9,0,
14867.0,710.28,0,
14868.0,2953.59,0,
14869.0,725.7,0,
14870.0,327.25,0,
14871.0,522.38,0,
14873.0,519.68,0,
14875.0,1465.3200000000002,0,
14878.0,1485.54,0,
14880.0,706.19,0,
14881.0,255.4,0,
14882.0,589.7,0,
14883.0,761.59,0,
14885.0,765.3199999999999,0,
14886.0,364.8,0,
14887.0,1862.0,0,
14888.0,369.2,0,
14889.0,135.9,0,
14890.0,125.65,0,
14891.0,554.38,0,
14893.0,1237.8500000000001,0,
14894.0,655.75,0,
14895.0,11138.710000000001,0,
14896.0,468.77000000000004,0,
14897.0,1366.38,0,
14898.0,1303.52,3,1
14901.0,1421.29,18,2
14902.0,332.66,0,
14903.0,2810.63,0,
14904.0,1025.44,0,
14905.0,616.15,0,
14907.0,3501.1,0,
14908.0,277.8,0,
14910.0,434.35,0,
14911.0,143825.06,129,1
14912.0,867.85,0,
14913.0,1227.43,0,
14915.0,307.48,0,
14916.0,1268.98,0,
14918.0,1610.15,0,
14920.0,977.77,0,
14921.0,1316.07,0,
14923.0,749.1,0,
14924.0,310.05,0,
14929.0,223.88,0,
14930.0,2372.86,0,
14931.0,1257.68,0,
14932.0,363.53,0,
14934.0,1890.94,0,
14935.0,1784.71,0,
14936.0,8137.02,0,
14937.0,1621.88,0,
14944.0,5900.25,0,
14946.0,100.9,0,
14947.0,290.82,0,
14948.0,1101.97,0,
14950.0,371.2,0,
14951.0,311.69,0,
14952.0,8099.49,0,
14953.0,289.82,0,
14954.0,336.17,0,
14957.0,58.49,0,
14958.0,499.68,0,
14959.0,695.42,0,
14960.0,221.27,0,
14961.0,7044.68,0,
14962.0,126.7,0,
14963.0,1487.8,0,
14964.0,206.21,0,
14965.0,599.0,0,
14966.0,191.32,0,
14967.0,463.8,0,
14968.0,147.59,0,
14970.0,1592.06,0,
14971.0,1116.57,0,
14972.0,114.77,0,
14973.0,1314.45,0,
14974.0,114.39,0,
14975.0,279.94,0,
14976.0,790.86,0,
14978.0,1931.42,0,
14981.0,102.12,0,
14984.0,213.27,0,
14985.0,296.75,0,
14987.0,326.4,0,
14988.0,334.54,0,
14995.0,233.23000000000002,0,
14997.0,546.1999999999999,0,
14998.0,429.87,0,
15000.0,490.52,0,
15002.0,1641.76,0,
15004.0,1246.32,0,
15005.0,6316.57,0,
15006.0,502.09,0,
15007.0,156.91,0,
15009.0,1261.78,0,
15010.0,308.94,0,
15012.0,423.04,54,2
15014.0,260.17,0,
15016.0,170.04,0,
15017.0,125.58,0,
15018.0,496.21000000000004,0,
15019.0,266.0,0,
15021.0,1914.82,0,
15022.0,905.04,0,
15023.0,6802.76,37,1
15024.0,1661.33,0,
15025.0,377.01,0,
15026.0,469.0,0,
15027.0,1066.1499999999999,0,
15028.0,627.13,14,1
15030.0,518.28,0,
15031.0,668.14,0,
15032.0,4959.1,0,
15033.0,2586.67,0,
15034.0,4308.61,0,
15035.0,252.73000000000002,0,
15036.0,465.55,0,
15038.0,705.49,35,1
15039.0,19914.44,56,1
15041.0,180.35,0,
15042.0,135.93,0,
15043.0,537.0,0,
15044.0,7700.2300000000005,0,
15045.0,735.66,0,
15046.0,5213.7699999999995,0,
15047.0,343.62,0,
15048.0,384.05,23,1
15049.0,121.17000000000002,0,
15050.0,1782.09,0,
15051.0,1391.61,0,
15052.0,215.78,0,
15053.0,697.79,0,
15054.0,302.1,0,
15057.0,1489.5,0,
15058.0,2124.9900000000002,0,
15059.0,1337.72,0,
15060.0,303.09,0,
15061.0,54534.14,73,2
15062.0,987.86,0,
15063.0,370.79999999999995,0,
15065.0,3158.13,0,
15066.0,893.59,0,
15067.0,1744.76,0,
15068.0,553.36,0,
15069.0,1109.53,0,
15070.0,106.2,1,2
15071.0,982.07,0,
15073.0,1043.41,0,
15074.0,748.87,0,
15075.0,773.03,0,
15076.0,880.85,0,
15078.0,9743.11,22,1
15079.0,895.61,0,
15081.0,504.8,0,
15083.0,88.2,0,
15087.0,306.94,0,
15088.0,1160.07,0,
15089.0,2420.84,0,
15090.0,381.32,0,
15091.0,480.71,0,
15092.0,457.81,0,
15093.0,4597.02,16,2
15095.0,1370.6,0,
15096.0,219.39000000000001,0,
15097.0,248.08,0,
15098.0,39916.5,0,
15099.0,410.48,0,
15100.0,876.0,1,2
15101.0,317.53,0,
15103.0,703.36,0,
15104.0,1027.44,0,
15105.0,2298.93,0,
15106.0,1422.52,0,
15107.0,319.5,5,2
15108.0,1300.25,0,
15109.0,484.95,0,
15110.0,996.1,0,
15111.0,1567.48,16,2
15113.0,3609.33,0,
15114.0,2760.56,0,
15115.0,340.11,0,
15116.0,1352.75,0,
15117.0,1551.78,0,
15118.0,244.8,0,
15119.0,266.4,0,
15120.0,358.82,0,
15121.0,457.72,0,
15122.0,1633.78,0,
15123.0,2199.31,0,
15124.0,184.19,0,
15125.0,11528.48,0,
15127.0,406.53,0,
15128.0,1471.0,0,
15129.0,3447.4,0,
15130.0,330.11,0,
15132.0,977.9300000000001,0,
15133.0,982.42,0,
15134.0,1387.99,0,
15135.0,139.05,0,
15136.0,1286.7,0,
15139.0,178.96,0,
15140.0,2354.25,0,
15142.0,498.74,0,
15143.0,259.45,0,
15144.0,6580.44,0,
15145.0,1194.73,0,
15146.0,1327.16,0,
15147.0,623.5,0,
15148.0,301.29,0,
15149.0,520.8000000000001,0,
15150.0,5314.47,0,
15152.0,4745.69,0,
15153.0,329.25,0,
15154.0,296.42,0,
15156.0,961.49,0,
15157.0,1936.07,0,
15158.0,401.40000000000003,0,
15159.0,18641.010000000002,0,
15160.0,158.16,0,
15163.0,304.47,0,
15164.0,843.05,0,
15165.0,487.75,27,2
15167.0,163.0,0,
15168.0,106.56,0,
15171.0,1289.5,0,
15172.0,1624.05,0,
15174.0,135.75,0,
15175.0,224.14,0,
15178.0,40.5,0,
15179.0,2206.95,0,
15180.0,87.5,0,
15181.0,689.4799999999999,0,
15182.0,622.85,0,
15184.0,406.76,0,
15185.0,310.62,0,
15186.0,411.41,0,
15187.0,4777.18,0,
15189.0,16225.39,0,
15192.0,1044.32,0,
15193.0,499.32,0,
15194.0,7616.53,16,1
15195.0,3861.0,0,
15197.0,1079.6100000000001,0,
15198.0,193.64,0,
15199.0,1268.7,0,
15201.0,1236.54,0,
15203.0,1827.8,0,
15204.0,316.58,0,
15205.0,653.24,0,
15206.0,420.29999999999995,0,
15208.0,870.12,0,
15210.0,331.18,0,
15211.0,894.4100000000001,0,
15212.0,101.8,0,
15213.0,328.35,0,
15214.0,1661.44,0,
15215.0,734.94,0,
15216.0,96.6,0,
15218.0,5756.89,0,
15219.0,305.75,0,
15220.0,1778.96,0,
15221.0,403.25,0,
15222.0,585.0,0,
15223.0,755.75,0,
15224.0,322.08,0,
15225.0,409.40000000000003,0,
15226.0,154.41,0,
15227.0,1219.4,0,
15228.0,3386.71,0,
15230.0,429.6,0,
15232.0,612.06,0,
15234.0,197.0,0,
15235.0,2247.51,9,1
15236.0,321.05,0,
15237.0,1412.32,0,
15238.0,1071.99,0,
15239.0,780.59,0,
15240.0,1706.57,0,
15241.0,1756.44,0,
15243.0,316.68,0,
15244.0,631.57,0,
15245.0,2515.84,0,
15246.0,514.15,0,
15247.0,356.0,0,
15249.0,6688.46,0,
15251.0,10484.99,0,
15252.0,740.78,0,
15253.0,918.1999999999999,0,
15254.0,300.36,0,
15255.0,890.85,0,
15256.0,98.45,0,
15257.0,317.15,0,
15258.0,623.16,0,
15260.0,1810.77,17,2
15261.0,254.82,0,
15262.0,178.95000000000002,0,
15263.0,156.51,0,
15264.0,393.74,0,
15265.0,1506.1200000000001,0,
15266.0,119.3,0,
15267.0,1717.36,0,
15269.0,408.8,0,
15270.0,2379.49,0,
15271.0,2507.07,0,
15272.0,721.94,0,
15274.0,716.57,0,
15275.0,615.14,0,
15276.0,135.31,0,
15277.0,255.89999999999998,0,
15279.0,290.51,0,
